customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST50188,1,One year,62.27,48.16,DSL,No,No,Yes,Bank transfer (automatic),Yes,0,Yes,No,Yes,Yes,2,60.94,1,0,0
CUST50189,55,Month-to-month,118.54,5479.67,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,Yes,No,Yes,Yes,1,30.94,0,0,0
CUST50190,64,Two year,120.0,7784.84,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,No,No phone service,2,11.75,0,0,0
CUST50191,65,Month-to-month,75.19,4648.95,DSL,No,No,No,Credit card (automatic),No,0,Yes,Yes,Yes,No,0,5.36,0,1,0
CUST50192,26,Month-to-month,120.0,2447.47,Fiber optic,No,No,Yes,Bank transfer (automatic),No,0,Yes,No,Yes,Yes,3,36.16,1,0,1
CUST50193,22,Two year,104.84,2058.03,Fiber optic,No,No,Yes,Credit card (automatic),No,0,No,No,Yes,No,1,21.72,0,0,1
CUST50194,19,Month-to-month,120.0,2080.0,Fiber optic,Yes,No,No,Credit card (automatic),No,0,Yes,Yes,Yes,No,1,57.49,0,0,0
CUST50195,62,Month-to-month,94.34,5870.46,No internet service,No,Yes,No,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,No,2,0.0,2,0,1
CUST50196,55,One year,69.56,3268.76,DSL,Yes,Yes,Yes,Electronic check,Yes,0,Yes,No,No,No phone service,1,9.92,0,1,0
CUST50197,56,Two year,57.16,2406.9,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,No,2,8.85,0,1,0
CUST50198,60,Month-to-month,84.53,3934.56,Fiber optic,No,No,No,Credit card (automatic),Yes,0,No,No,Yes,Yes,1,70.23,0,0,0
CUST50199,11,Month-to-month,110.24,933.79,Fiber optic,No,No,No,Bank transfer (automatic),No,0,Yes,No,No,No phone service,1,56.89,0,0,1
CUST50200,66,One year,64.81,4617.77,DSL,Yes,No,No,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,No,4,9.8,0,0,0
CUST50201,24,Two year,27.23,494.63,DSL,Yes,Yes,No,Credit card (automatic),Yes,0,Yes,No,Yes,No,2,22.03,0,0,0
CUST50202,56,Month-to-month,68.14,3292.37,DSL,No,No,No,Credit card (automatic),Yes,0,No,No,Yes,No phone service,2,21.01,0,1,0
CUST50203,52,Month-to-month,52.74,2439.65,No internet service,No,Yes,No,Bank transfer (automatic),No,0,No,No,Yes,No,0,0.0,1,1,1
CUST50204,27,Month-to-month,100.82,2925.03,Fiber optic,No,No,Yes,Credit card (automatic),No,0,No,No,Yes,No,1,25.95,0,0,0
CUST50205,24,Month-to-month,100.15,2548.48,DSL,No,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,0,40.08,0,0,1
CUST50206,47,Month-to-month,100.0,4868.01,Fiber optic,Yes,No,Yes,Bank transfer (automatic),Yes,0,No,No,Yes,No,2,29.41,0,0,1
CUST50207,19,One year,36.53,699.95,DSL,No,No,Yes,Credit card (automatic),No,1,No,No,Yes,No,1,23.44,0,0,0
CUST50208,44,Month-to-month,72.79,3159.3,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,No,1,20.96,0,0,0
CUST50209,72,Month-to-month,72.21,5883.33,Fiber optic,Yes,No,Yes,Electronic check,No,0,Yes,No,Yes,No,0,20.62,0,0,1
CUST50210,22,One year,80.16,1326.38,Fiber optic,No,Yes,No,Credit card (automatic),No,0,Yes,No,Yes,No,1,31.64,0,0,0
CUST50211,35,One year,100.04,3322.42,Fiber optic,Yes,Yes,No,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,Yes,0,53.91,0,0,0
CUST50212,21,Month-to-month,97.45,2077.16,Fiber optic,Yes,No,No,Electronic check,No,1,Yes,Yes,Yes,No,2,21.44,0,1,0
CUST50213,26,Two year,84.05,2188.95,Fiber optic,Yes,No,Yes,Electronic check,No,0,Yes,No,No,No phone service,0,14.34,1,0,0
CUST50214,4,One year,118.07,539.19,Fiber optic,No,No,Yes,Electronic check,Yes,1,Yes,No,Yes,Yes,2,11.73,0,0,1
CUST50215,26,One year,49.69,1357.34,DSL,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,No,1,61.92,0,0,0
CUST50216,40,Month-to-month,120.0,4743.62,Fiber optic,Yes,No,No,Credit card (automatic),Yes,0,No,No,Yes,Yes,1,61.45,0,0,0
CUST50217,45,Month-to-month,88.84,3434.07,Fiber optic,No,No,Yes,Bank transfer (automatic),No,0,Yes,No,Yes,No,1,27.3,0,0,0
CUST50218,30,Two year,120.0,3989.95,DSL,No,No,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,No,3,30.19,0,2,0
CUST50219,47,Month-to-month,87.55,3617.46,DSL,No,No,Yes,Electronic check,No,1,No,Yes,Yes,No,1,23.58,0,1,1
CUST50220,2,Month-to-month,41.75,86.49,DSL,Yes,No,No,Mailed check,No,0,No,No,Yes,No,1,8.0,0,0,0
CUST50221,63,Month-to-month,73.06,4072.9,DSL,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,0,27.62,1,1,0
CUST50222,16,One year,55.37,875.86,Fiber optic,Yes,No,No,Credit card (automatic),Yes,0,No,No,Yes,No,3,1.61,1,0,0
CUST50223,48,Two year,116.27,5144.88,DSL,No,No,Yes,Credit card (automatic),Yes,1,No,No,Yes,No,1,13.51,0,0,0
CUST50224,10,Month-to-month,79.62,745.82,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,No,No,Yes,No,2,19.12,0,1,0
CUST50225,68,Two year,96.8,6014.83,DSL,Yes,No,No,Credit card (automatic),Yes,0,No,Yes,Yes,No,1,47.3,0,1,0
CUST50226,30,Month-to-month,102.23,3269.52,DSL,No,No,Yes,Electronic check,Yes,1,Yes,No,Yes,No,1,29.18,0,0,1
CUST50227,42,One year,43.62,1806.46,DSL,Yes,Yes,Yes,Electronic check,Yes,1,Yes,No,Yes,No,4,10.41,0,0,0
CUST50228,30,One year,35.76,1020.74,DSL,Yes,No,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,1,47.7,0,0,0
CUST50229,36,Month-to-month,98.95,3375.37,No internet service,No,Yes,No,Mailed check,No,0,No,No,Yes,No,1,0.0,0,0,0
CUST50230,59,Month-to-month,73.68,4073.6,DSL,Yes,No,No,Credit card (automatic),Yes,0,No,No,Yes,Yes,0,10.11,1,1,0
CUST50231,57,Month-to-month,81.43,4987.47,DSL,Yes,No,No,Electronic check,No,0,Yes,No,Yes,No,2,39.23,0,0,0
CUST50232,10,Two year,72.74,690.6,DSL,No,No,Yes,Credit card (automatic),Yes,0,Yes,No,Yes,No,2,30.96,0,0,0
CUST50233,16,One year,20.01,303.2,DSL,No,No,Yes,Electronic check,No,0,Yes,No,No,No phone service,1,0.0,0,1,0
CUST50234,25,Two year,81.47,1636.79,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,1,30.85,1,0,1
CUST50235,46,Two year,108.26,4223.77,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,Yes,No,Yes,No,1,15.64,0,0,0
CUST50236,43,Month-to-month,42.32,1953.82,DSL,No,No,No,Credit card (automatic),No,0,Yes,No,Yes,No,1,13.13,0,0,0
CUST50237,29,One year,100.99,3162.62,Fiber optic,No,No,No,Bank transfer (automatic),No,0,No,No,Yes,No,1,22.26,0,1,1
CUST50238,20,Month-to-month,90.23,1606.41,Fiber optic,No,No,No,Bank transfer (automatic),Yes,1,Yes,No,Yes,No,0,0.0,1,0,1
CUST50239,10,Month-to-month,69.98,580.13,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,Yes,No,No phone service,1,23.68,0,0,1
CUST50240,5,Two year,90.62,483.03,Fiber optic,Yes,Yes,No,Electronic check,No,0,Yes,Yes,Yes,No,0,32.85,0,1,1
CUST50241,23,One year,68.62,1761.45,DSL,No,Yes,No,Electronic check,No,0,No,No,Yes,No,1,13.0,0,0,0
CUST50242,60,Month-to-month,120.0,7417.13,Fiber optic,Yes,Yes,Yes,Credit card (automatic),No,0,Yes,Yes,Yes,No,1,22.67,0,0,0
CUST50243,46,One year,70.72,2931.9,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,0,28.74,0,0,0
CUST50244,30,One year,111.37,3165.54,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,No,1,36.41,0,1,0
CUST50245,68,Two year,64.19,4804.05,No internet service,No,No,Yes,Bank transfer (automatic),No,0,No,No,Yes,Yes,2,0.0,0,1,0
CUST50246,72,One year,92.52,5400.47,Fiber optic,No,No,Yes,Bank transfer (automatic),Yes,0,No,No,Yes,No,2,16.82,1,1,1
CUST50247,40,Month-to-month,73.26,2253.6,DSL,No,Yes,No,Mailed check,Yes,0,No,No,Yes,No,1,23.04,0,0,1
CUST50248,38,Month-to-month,73.86,3123.67,Fiber optic,Yes,No,Yes,Electronic check,No,0,No,Yes,Yes,No,3,0.27,1,0,0
CUST50249,30,Month-to-month,115.78,3400.1,Fiber optic,No,Yes,No,Mailed check,Yes,0,No,No,No,No phone service,1,16.19,0,0,0
CUST50250,59,One year,81.99,4862.13,Fiber optic,Yes,Yes,Yes,Bank transfer (automatic),Yes,1,Yes,Yes,Yes,No,3,51.68,1,0,0
CUST50251,65,Two year,75.75,3965.01,Fiber optic,No,No,No,Electronic check,No,0,Yes,Yes,Yes,No,2,10.26,1,0,0
CUST50252,56,Month-to-month,116.89,6811.57,Fiber optic,No,Yes,No,Bank transfer (automatic),No,1,No,Yes,Yes,No,0,49.06,0,0,0
CUST50253,15,Month-to-month,120.0,1755.81,Fiber optic,No,Yes,Yes,Electronic check,No,0,Yes,No,Yes,No,0,7.7,1,0,1
CUST50254,47,Month-to-month,83.31,3463.39,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,Yes,Yes,Yes,No,3,40.58,0,0,0
CUST50255,6,One year,105.14,642.12,DSL,Yes,No,No,Credit card (automatic),No,0,Yes,Yes,Yes,No,1,32.23,1,0,0
CUST50256,14,Two year,51.8,810.24,DSL,Yes,No,No,Electronic check,No,0,No,Yes,Yes,No,2,57.82,0,0,0
CUST50257,24,Month-to-month,81.67,2191.24,No internet service,No,Yes,Yes,Mailed check,Yes,0,No,No,Yes,Yes,1,0.0,3,0,1
CUST50258,4,Month-to-month,113.96,348.25,Fiber optic,Yes,Yes,Yes,Mailed check,Yes,0,Yes,No,Yes,No,3,13.58,1,1,1
CUST50259,7,One year,20.01,110.22,DSL,No,Yes,Yes,Credit card (automatic),No,0,Yes,Yes,Yes,No,1,57.97,1,0,1
CUST50260,19,Month-to-month,73.5,1352.62,Fiber optic,No,Yes,Yes,Bank transfer (automatic),Yes,0,Yes,No,No,No phone service,2,29.77,0,0,1
CUST50261,31,Two year,73.55,2281.55,Fiber optic,No,No,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,0,37.8,0,0,0
CUST50262,11,Month-to-month,100.86,1246.5,Fiber optic,Yes,Yes,Yes,Electronic check,No,0,Yes,No,Yes,No,0,12.75,0,0,0
CUST50263,18,Month-to-month,81.0,1452.82,DSL,Yes,No,No,Electronic check,No,0,Yes,No,Yes,No,0,8.6,0,0,1
CUST50264,30,Two year,28.63,918.42,Fiber optic,No,Yes,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,0,49.65,1,0,0
CUST50265,14,Month-to-month,72.31,1045.73,DSL,No,No,No,Bank transfer (automatic),No,0,No,No,Yes,No,1,26.91,0,0,1
CUST50266,69,Month-to-month,46.45,2959.81,DSL,No,Yes,Yes,Credit card (automatic),No,0,Yes,No,Yes,No,0,86.39,0,0,0
CUST50267,14,Month-to-month,81.28,1006.36,Fiber optic,No,Yes,No,Credit card (automatic),No,0,Yes,Yes,Yes,No,2,30.66,0,0,1
CUST50268,23,Month-to-month,69.24,1601.25,No internet service,No,Yes,No,Bank transfer (automatic),No,0,No,No,No,No phone service,1,0.0,1,0,0
CUST50269,18,Month-to-month,85.5,1551.57,DSL,No,No,Yes,Bank transfer (automatic),Yes,0,Yes,No,No,No phone service,2,46.99,0,1,1
CUST50270,27,Month-to-month,84.9,2045.56,Fiber optic,No,No,Yes,Credit card (automatic),No,0,Yes,No,No,No phone service,0,36.87,0,0,1
CUST50271,39,Month-to-month,77.45,2635.79,No internet service,No,No,No,Credit card (automatic),Yes,0,Yes,Yes,Yes,No,1,0.0,0,0,1
CUST50272,25,Month-to-month,68.83,1367.75,DSL,No,No,No,Credit card (automatic),Yes,0,No,No,Yes,Yes,3,51.74,1,0,1
CUST50273,1,One year,76.06,59.94,DSL,No,No,Yes,Credit card (automatic),Yes,1,Yes,No,Yes,No,2,27.42,0,1,0
CUST50274,45,One year,54.03,1908.72,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,No,1,17.8,0,1,0
CUST50275,45,Month-to-month,93.23,4320.62,Fiber optic,No,No,Yes,Bank transfer (automatic),Yes,0,No,Yes,No,No phone service,1,45.71,0,0,0
CUST50276,68,Month-to-month,55.57,3638.65,DSL,Yes,No,Yes,Bank transfer (automatic),Yes,1,Yes,Yes,Yes,No,1,57.28,0,0,0
CUST50277,51,Month-to-month,85.87,4817.14,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,4,15.15,0,0,0
CUST50278,68,Two year,87.27,4718.81,Fiber optic,No,No,Yes,Bank transfer (automatic),No,1,No,No,Yes,No,0,58.5,0,0,0
CUST50279,52,Two year,62.92,3761.72,Fiber optic,No,No,No,Mailed check,Yes,1,Yes,No,Yes,No,1,7.23,0,1,0
CUST50280,57,Month-to-month,91.84,4873.49,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,No,2,29.01,0,0,1
CUST50281,37,Month-to-month,72.83,2868.9,DSL,No,Yes,Yes,Electronic check,No,0,No,No,Yes,No,0,0.53,0,0,0
CUST50282,50,Month-to-month,120.0,5051.01,DSL,No,Yes,No,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,No phone service,0,0.0,1,0,0
CUST50283,34,Month-to-month,88.36,2636.06,DSL,Yes,Yes,No,Bank transfer (automatic),No,0,Yes,Yes,Yes,No,0,23.9,0,0,1
CUST50284,24,One year,75.59,1449.13,No internet service,No,No,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,0,0.0,1,1,0
CUST50285,44,Month-to-month,57.32,2247.72,No internet service,Yes,No,Yes,Electronic check,No,0,No,No,Yes,No,0,0.0,0,1,0
CUST50286,34,Month-to-month,39.39,1204.04,Fiber optic,No,No,Yes,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,2,61.7,0,0,1
CUST50287,22,Month-to-month,67.15,1299.89,DSL,No,No,No,Electronic check,No,1,No,Yes,Yes,No,0,6.14,0,1,0
CUST50288,70,One year,46.74,3640.78,Fiber optic,Yes,No,Yes,Electronic check,No,0,Yes,No,Yes,No,2,27.94,0,0,0
CUST50289,9,Month-to-month,85.32,836.86,DSL,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,No,3,14.91,0,0,0
CUST50290,9,Two year,74.46,531.14,DSL,No,Yes,No,Credit card (automatic),No,0,Yes,Yes,Yes,No,1,20.27,1,1,0
CUST50291,37,Month-to-month,84.96,2850.36,DSL,No,Yes,No,Mailed check,Yes,0,Yes,No,Yes,Yes,0,16.4,0,1,0
CUST50292,2,Two year,80.77,141.58,Fiber optic,Yes,No,No,Bank transfer (automatic),No,0,No,Yes,Yes,No,2,20.5,0,0,1
CUST50293,63,Month-to-month,60.85,4301.66,DSL,Yes,No,No,Credit card (automatic),Yes,0,No,Yes,No,No phone service,3,25.32,0,0,0
CUST50294,24,Two year,66.3,1576.44,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,No,No phone service,1,5.13,0,1,0
CUST50295,36,Two year,73.48,2925.65,No internet service,No,No,Yes,Credit card (automatic),No,0,No,No,Yes,No,2,0.0,2,0,0
CUST50296,41,Two year,120.0,4504.47,Fiber optic,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,Yes,1,49.88,1,2,0
CUST50297,21,Two year,73.74,1544.66,DSL,Yes,No,Yes,Mailed check,No,0,No,No,Yes,No,0,30.3,1,0,0
CUST50298,9,One year,72.45,525.19,No internet service,No,No,No,Electronic check,No,0,Yes,No,Yes,Yes,0,0.0,1,1,0
CUST50299,16,One year,120.0,1529.75,Fiber optic,No,No,No,Bank transfer (automatic),No,0,Yes,No,Yes,No,1,23.03,0,0,0
CUST50300,7,One year,82.04,571.5,Fiber optic,Yes,No,No,Credit card (automatic),Yes,0,Yes,No,Yes,No,0,45.16,1,0,0
CUST50301,5,Month-to-month,73.77,359.85,Fiber optic,No,Yes,No,Bank transfer (automatic),No,0,Yes,No,Yes,No,2,9.76,0,0,1
CUST50302,51,One year,90.73,5124.26,Fiber optic,No,No,Yes,Bank transfer (automatic),No,0,No,Yes,Yes,No,0,37.88,0,1,0
CUST50303,67,Month-to-month,120.0,8000.0,Fiber optic,No,Yes,No,Electronic check,No,0,No,Yes,Yes,No,0,21.27,0,0,0
CUST50304,29,Two year,102.26,2476.58,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,No,No,Yes,No,0,19.87,0,0,1
CUST50305,24,Month-to-month,99.29,2283.63,Fiber optic,Yes,No,No,Mailed check,Yes,1,No,No,Yes,No,3,25.62,0,0,0
CUST50306,28,Month-to-month,38.56,827.95,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,3,30.74,0,0,1
CUST50307,65,One year,48.93,3218.6,Fiber optic,No,No,Yes,Credit card (automatic),No,0,Yes,Yes,Yes,No,2,2.11,0,0,0
CUST50308,21,Month-to-month,88.31,1481.78,DSL,No,Yes,Yes,Mailed check,Yes,1,Yes,No,Yes,No,0,10.78,1,0,1
CUST50309,69,Month-to-month,73.23,4629.41,DSL,No,No,No,Mailed check,Yes,0,Yes,Yes,Yes,No,2,16.66,0,1,0
CUST50310,21,Month-to-month,78.88,1267.87,DSL,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,No,0,32.85,1,1,0
CUST50311,33,Month-to-month,102.42,3436.32,DSL,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,1,0.0,0,0,1
CUST50312,21,Month-to-month,53.32,1146.23,DSL,No,Yes,Yes,Credit card (automatic),No,0,No,No,Yes,Yes,1,44.53,1,0,0
CUST50313,31,Month-to-month,81.24,2036.21,Fiber optic,Yes,No,Yes,Mailed check,No,1,Yes,Yes,Yes,No,1,55.64,0,0,0
CUST50314,50,Month-to-month,107.41,4404.6,DSL,No,No,No,Credit card (automatic),No,1,Yes,No,Yes,No,0,13.29,2,0,1
CUST50315,23,Month-to-month,53.43,1080.12,DSL,No,Yes,Yes,Electronic check,Yes,1,No,No,Yes,No,1,28.11,0,0,1
CUST50316,4,Month-to-month,120.0,551.08,Fiber optic,No,No,No,Bank transfer (automatic),Yes,1,No,No,Yes,No,0,45.82,0,0,1
CUST50317,46,One year,72.76,3697.28,No internet service,No,No,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,0,0.0,0,0,0
CUST50318,51,Month-to-month,92.23,4399.45,Fiber optic,No,Yes,No,Bank transfer (automatic),No,0,Yes,No,Yes,No,1,22.6,1,0,1
CUST50319,16,Two year,72.23,1239.58,DSL,No,No,Yes,Bank transfer (automatic),No,0,No,No,Yes,Yes,0,44.07,0,0,1
CUST50320,50,Two year,77.11,2897.9,DSL,No,No,No,Bank transfer (automatic),Yes,0,No,Yes,No,No phone service,0,50.34,0,0,1
CUST50321,25,Month-to-month,95.45,1900.99,DSL,No,No,No,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,1,17.84,0,0,0
CUST50322,51,Month-to-month,36.19,1921.98,DSL,No,Yes,No,Credit card (automatic),No,0,Yes,Yes,Yes,No,1,17.06,0,1,1
CUST50323,22,One year,92.86,2264.09,No internet service,Yes,No,No,Electronic check,Yes,0,No,Yes,Yes,No,0,0.0,4,0,1
CUST50324,6,Two year,88.39,422.14,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,No,Yes,No,4,16.56,0,0,1
CUST50325,27,One year,94.34,2709.01,DSL,No,Yes,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,2,9.62,0,0,0
CUST50326,7,Two year,74.84,405.34,No internet service,No,No,No,Electronic check,Yes,0,Yes,No,Yes,No,2,0.0,1,0,1
CUST50327,6,One year,117.03,624.55,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,0,9.72,1,0,1
CUST50328,16,One year,53.31,901.47,DSL,No,No,Yes,Credit card (automatic),No,1,Yes,No,Yes,No,0,4.6,1,0,0
CUST50329,39,Month-to-month,116.57,4279.84,DSL,No,No,No,Electronic check,No,1,Yes,Yes,No,No phone service,1,56.84,0,0,1
CUST50330,12,One year,50.04,629.2,DSL,No,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,3,4.46,1,0,1
CUST50331,7,Month-to-month,106.99,646.66,Fiber optic,Yes,Yes,No,Bank transfer (automatic),No,1,Yes,Yes,Yes,No,2,28.85,0,0,1
CUST50332,28,One year,92.36,2631.58,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,2,0.0,0,0,1
CUST50333,57,Two year,83.41,5066.97,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,Yes,No,1,56.36,0,0,0
CUST50334,23,Month-to-month,38.14,727.65,DSL,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,0,28.98,0,0,1
CUST50335,31,One year,67.95,1736.54,No internet service,No,No,No,Electronic check,Yes,0,No,No,Yes,No,0,0.0,0,0,0
CUST50336,63,Month-to-month,84.64,4095.1,Fiber optic,No,No,No,Mailed check,No,0,No,No,Yes,Yes,4,13.59,0,0,0
CUST50337,53,One year,102.86,4922.01,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,Yes,No,Yes,No,2,71.06,0,0,1
CUST50338,31,Month-to-month,61.44,1439.16,DSL,No,Yes,Yes,Mailed check,Yes,0,Yes,Yes,Yes,Yes,0,6.88,0,0,0
CUST50339,10,Two year,53.0,509.31,No internet service,No,No,Yes,Mailed check,No,0,Yes,Yes,Yes,No,4,0.0,0,0,0
CUST50340,48,Month-to-month,80.19,3314.0,Fiber optic,No,No,No,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,0,0.0,0,0,0
CUST50341,42,Two year,62.13,2989.27,DSL,Yes,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,1,19.7,1,0,0
CUST50342,21,Two year,84.88,1958.42,Fiber optic,No,No,No,Mailed check,Yes,0,No,Yes,Yes,No phone service,1,26.74,0,0,1
CUST50343,14,One year,81.58,1107.66,DSL,No,No,No,Mailed check,Yes,0,No,Yes,Yes,No,2,28.01,0,1,0
CUST50344,21,One year,79.86,1860.92,DSL,No,Yes,No,Mailed check,Yes,0,Yes,No,Yes,No,2,19.24,1,0,1
CUST50345,42,One year,54.87,2615.98,Fiber optic,No,Yes,No,Mailed check,No,0,No,No,Yes,No,1,35.31,1,0,0
CUST50346,29,Two year,49.95,1434.14,DSL,No,Yes,No,Electronic check,Yes,1,No,Yes,Yes,Yes,1,18.55,0,0,0
CUST50347,31,Month-to-month,82.1,2273.02,Fiber optic,No,No,No,Credit card (automatic),Yes,1,No,Yes,Yes,No,1,54.03,0,0,0
CUST50348,57,One year,61.3,3854.5,DSL,No,No,Yes,Credit card (automatic),No,0,No,Yes,Yes,Yes,2,36.56,0,0,1
CUST50349,47,Month-to-month,61.94,2494.01,DSL,Yes,No,Yes,Credit card (automatic),Yes,0,Yes,No,Yes,No,0,3.97,0,0,0
CUST50350,60,One year,52.5,2776.0,DSL,Yes,No,No,Electronic check,Yes,0,No,No,No,No phone service,1,35.23,1,0,0
CUST50351,7,Month-to-month,109.54,774.4,DSL,No,No,Yes,Bank transfer (automatic),Yes,0,Yes,No,Yes,Yes,2,26.96,0,1,1
CUST50352,51,One year,71.78,2793.71,No internet service,No,No,No,Bank transfer (automatic),Yes,1,Yes,No,Yes,No,0,0.0,0,0,0
CUST50353,65,One year,58.68,3039.8,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,No,1,55.36,2,0,0
CUST50354,26,Month-to-month,103.8,2622.67,Fiber optic,Yes,Yes,No,Credit card (automatic),Yes,0,No,No,Yes,No,1,9.7,0,1,1
CUST50355,35,One year,59.94,1690.09,DSL,Yes,No,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,No,1,30.01,0,1,0
CUST50356,21,One year,120.0,2753.11,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,Yes,No,Yes,No,0,34.89,0,0,0
CUST50357,49,One year,55.13,2970.13,DSL,No,Yes,No,Credit card (automatic),No,0,Yes,No,Yes,No,3,28.3,0,0,0
CUST50358,39,Month-to-month,70.12,2612.1,DSL,Yes,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,0,42.09,0,0,1
CUST50359,19,One year,76.48,1143.6,Fiber optic,Yes,No,Yes,Mailed check,Yes,1,Yes,No,Yes,No,0,43.66,0,1,0
CUST50360,4,Two year,58.69,202.38,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,No,Yes,No,1,31.4,0,0,0
CUST50361,53,Month-to-month,105.19,5483.26,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,No,1,10.79,0,0,1
CUST50362,40,Month-to-month,78.02,2409.35,No internet service,No,Yes,No,Credit card (automatic),Yes,1,No,No,Yes,No,3,0.0,0,1,0
CUST50363,68,Month-to-month,102.47,6213.35,Fiber optic,No,Yes,No,Bank transfer (automatic),Yes,0,No,Yes,Yes,Yes,0,49.13,0,1,0
CUST50364,18,One year,69.62,1029.49,DSL,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,1,25.64,0,2,0
CUST50365,69,Month-to-month,85.05,5753.85,DSL,No,No,Yes,Bank transfer (automatic),No,0,Yes,Yes,Yes,Yes,4,1.64,1,0,0
CUST50366,35,One year,104.69,4026.24,DSL,No,No,No,Credit card (automatic),No,1,No,No,Yes,Yes,0,48.54,0,0,0
CUST50367,58,One year,95.09,6119.55,Fiber optic,No,No,No,Credit card (automatic),Yes,0,No,No,Yes,Yes,2,19.65,1,0,0
CUST50368,28,Month-to-month,37.5,828.53,No internet service,No,No,No,Credit card (automatic),No,1,No,No,Yes,Yes,3,0.0,0,0,1
CUST50369,29,Two year,71.87,1642.07,No internet service,No,Yes,No,Credit card (automatic),Yes,0,Yes,No,Yes,No,2,0.0,1,0,0
CUST50370,47,One year,94.66,4628.53,DSL,No,No,Yes,Bank transfer (automatic),No,0,Yes,No,Yes,No,1,37.2,0,0,0
CUST50371,14,Month-to-month,44.03,463.83,Fiber optic,No,No,No,Mailed check,No,1,Yes,No,Yes,No phone service,3,23.23,1,0,0
CUST50372,61,Month-to-month,69.41,4017.46,Fiber optic,No,No,No,Credit card (automatic),No,1,No,No,Yes,No,1,16.79,0,0,0
CUST50373,20,Month-to-month,108.22,2194.7,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,No,Yes,No,2,36.79,1,0,0
CUST50374,42,Month-to-month,116.36,4424.96,Fiber optic,No,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,2,13.72,1,1,1
CUST50375,55,Month-to-month,84.8,4294.3,DSL,No,No,No,Mailed check,Yes,0,No,No,Yes,No,1,0.0,0,0,1
CUST50376,28,Two year,78.62,2038.34,DSL,No,No,No,Electronic check,No,0,No,No,Yes,No,3,40.95,0,0,0
CUST50377,21,Month-to-month,107.15,1953.89,No internet service,Yes,Yes,No,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,1,0.0,0,0,1
